Potenza Elettrica;Potenza Termica
2379.1041796875;1195.29
2461.62703125;1174.7035
2439.5098828125;1188.5165
2379.1041796875;1160.9665
2333.9841796875;1156.9385
2316.748125;1211.079
2300.3841796875;1086.572
2372.34703125;1066.4985
2467.9923046875;1056.9415
2462.4017578125;1257.7715
2521.641328125;1305.718
2497.803515625;1273.437
2508.208125;1263.823
2529.402421875;1173.383
2562.9652734375;1167.455
2662.68703125;1199.185
2557.1241796875;1224.113
2445.72703125;1230.7345
2378.52703125;1193.6465
2969.0452734375;1045.3515
3077.562421875;1053.6355
3165.084609375;990.4035
3321.0336328125;1010.2395
3262.26703125;991.211
3290.10703125;1003.2095
3426.4641796875;1012.6525
3311.3452734375;989.463
3409.2652734375;990.2135
3497.5852734375;1000.3025
3578.262421875;988.6745
3533.1052734375;991.648
3345.9052734375;1009.071
3240.2241796875;997.7755
3114.7958203125;1009.128
2819.64;997.6235
2598.684609375;980.2955
2472.8806640625;991.3535
2541.882421875;982.889
2524.6463671875;987.7435
2629.242421875;996.5405
2666.6452734375;1006.791
2642.6452734375;995.0585
2650.2441796875;988.019
3088.0852734375;989.7005
3225.564609375;993.776
3394.68;1005.1665
3547.4241796875;992.3985
3851.862421875;974.1965
3817.3463671875;1014.6855
4040.022421875;990.8785
4041.063515625;986.3375
4027.623515625;1022.504
4363.623515625;1002.345
4232.982421875;1009.223
4158.0652734375;1013.384
4049.6663671875;980.0105
3929.541328125;1023.9765
3846.988125;987.772
3223.6676953125;980.0865
2973.4393359375;976.5525
2959.6817578125;1004.9195
2984.6417578125;1007.4655
3073.9217578125;973.7405
3036.4006640625;995.847
2937.402421875;995.638
2931.6863671875;698.839
2978.682421875;687.1255
3513.483515625;657.2005
3387.8417578125;691.0585
3582.116484375;669.6835
3485.1052734375;699.466
3564.7852734375;665.038
3727.062421875;702.6105
3840.423515625;656.8585
3690.6263671875;656.4595
3619.5052734375;660.763
3678.981328125;708.2915
3633.9052734375;692.094
3719.4263671875;675.0415
3114.27590625;671.27
2915.6259375;693.6615
2961.7498828125;663.822
3048.2241796875;649.6955
2934.90703125;620.5305
2942.1512109375;688.712
2889.6828515625;684.0285
2818.4806640625;683.2685
2796.444609375;694.6495
2798.2395703125;674.8515
2812.683515625;678.889
2834.763515625;666.3585
3259.164609375;674.272
3590.5571484375;682.3755
3737.4298828125;654.227
3452.421328125;692.1225
3789.388125;647.5865
4026.4641796875;685.292
4034.2252734375;669.617
3837.4252734375;654.93
3634.8652734375;703.304
3780.822421875;645.525
3685.7452734375;677.293
3613.7452734375;732.298
3752.9452734375;940.4905
3426.5452734375;978.804
3411.1852734375;987.088
3033.7430859375;986.6985
2923.32;1018.4
2879.0417578125;1002.4305
2904.843515625;995.828
2837.6063671875;997.215
2945.0452734375;1003.4945
2935.2830859375;1006.829
2939.1298828125;959.481
2876.6859375;969.513
3462.4041796875;1007.9025
3834.928125;987.9335
3694.0817578125;994.175
3928.3887890625;994.327
3985.1841796875;1010.249
3780.7852734375;1019.73
3752.8641796875;983.972
3638.7052734375;1004.397
3518.7052734375;986.5845
3535.9852734375;982.851
3323.862421875;997.918
3365.1052734375;992.6075
3254.6241796875;990.128
2816.908125;995.2675
2362.2740625;995.562
2384.5978125;1007.2755
2355.804609375;1021.174
2360.5606640625;1025.525
2398.8863671875;990.774
2411.322421875;959.0535
2364.208125;975.1465
2312.2430859375;994.327
2387.248125;1023.492
2311.32703125;986.328
2274.8841796875;978.576
2293.1241796875;976.505
2313.564609375;996.189
2339.389453125;974.9755
2280.2241796875;970.368
2212.98703125;1018.7325
2253.2259375;960.5735
2277.1887890625;958.474
2317.5087890625;971.85
2254.26703125;973.2275
2171.70703125;983.592
2183.22703125;960.7255
2181.2630859375;981.6825
2202.271640625;979.4785
2272.4771484375;985.5395
2279.004609375;954.256
2255.9206640625;973.579
2311.563515625;994.251
2347.962421875;990.85
2338.4063671875;1011.5505
2365.1241796875;1026.171
2384.4052734375;845.7945
2376.762421875;704.273
2356.5652734375;691.4575
2221.2052734375;682.4895
2218.4063671875;631.655
2271.3617578125;632.529
2303.5147265625;671.3745
2237.548359375;703.1235
2278.26703125;719.72
2290.74703125;672.1915
2271.54703125;624.6345
2255.22703125;653.277
2356.9059375;662.739
2356.9059375;689.472
2350.26703125;675.659
2327.22703125;677.977
2293.5459375;680.9315
2374.517578125;735.9555
2381.7617578125;719.5015
2336.6417578125;765.8995
2408.523515625;765.9755
2404.5652734375;756.105
2344.122421875;724.546
2334.5663671875;671.992
2377.641328125;703.7315
2328.7252734375;705.3275
2323.9252734375;735.585
2638.8863671875;750.671
3135.3617578125;764.1515
3220.0782421875;735.832
3361.94484375;681.5775
3260.428125;692.6925
3264.3052734375;700.0645
3452.3030859375;698.2595
3248.9452734375;752.1435
3137.548125;757.074
2998.3041796875;756.067
3276.7852734375;714.913
3343.9852734375;657.6185
3045.3441796875;776.948
2863.86703125;980.5805
2940.5487890625;990.128
2740.351875;980.932
2540.2428515625;972.534
2430.6406640625;991.9425
2445.9263671875;955.453
2447.802421875;960.431
2476.528125;969.589
2474.4830859375;979.279
2487.00703125;961.172
2468.76703125;942.2955
2757.7641796875;974.3105
2835.6052734375;962.5115
3098.0028515625;978.0725
3206.6241796875;976.1915
3286.3852734375;958.6165
3297.8241796875;954.9305
3245.1052734375;952.2135
3095.4263671875;950.456
3139.5052734375;955.9755
3381.462421875;988.1045
3320.9452734375;974.6715
3127.9852734375;971.204
3024.18703125;971.7455
2962.6659375;962.464
2910.9441796875;1003.1335
2620.98703125;975.9635
2440.270546875;1002.0885
2362.59890625;1016.063
2343.243515625;991.5435
2379.6052734375;995.7235
2415.96703125;989.14
2460.12703125;1025.2115
2456.4052734375;1026.2755
2412.2452734375;1016.8135
2801.001328125;1003.067
3190.044609375;995.087
3109.1540625;985.2165
3070.341328125;1017.4785
3148.1452734375;994.897
3167.3452734375;1023.7295
3125.1863671875;986.024
3023.301328125;997.2815
3214.4663671875;1002.3925
3386.262421875;995.6
3334.4663671875;1028.755
3116.502421875;993.9375
2991.6652734375;1177.5535
2717.1052734375;1229.319
2399.22703125;1254.2185
2602.7841796875;1234.62
2567.2641796875;1240.111
2528.908125;1257.6195
2587.38703125;1270.8055
2532.5859375;1256.6885
2556.4817578125;1319.7115
2547.8417578125;1203.707
2458.443515625;1056.305
2465.163515625;1053.683
2728.3217578125;1073.1105
2755.5936328125;1125.2655
2783.308125;1151.286
3057.8241796875;1124.306
3159.702421875;1138.5465
3014.7052734375;1178.722
2943.7463671875;1168.614
2998.3852734375;1168.652
3046.422421875;1133.8345
3008.022421875;1168.462
3028.2263671875;1165.612
2909.142421875;1144.4175
2559.5841796875;1161.318
2437.708125;1190.483
2276.3841796875;1205.4645
2283.06703125;1237.546
2258.1441796875;1228.6065
2274.42703125;1245.355
2215.948125;1240.6145
2247.5030859375;1237.6315
2364.5487890625;1241.4885
2376.1498828125;1218.679
2323.4241796875;1183.8615
2343.54703125;1171.217
2526.9441796875;1170.001
2469.30703125;1209.844
2533.6641796875;1162.724
2636.34703125;1151.875
2774.7052734375;1122.9
2825.5852734375;1088.9565
2765.1052734375;1127.973
2835.1852734375;1085.869
2900.4652734375;1054.6425
2844.741328125;1096.832
2815.948125;1106.5315
2582.7052734375;1028.8025
2452.0641796875;1020.2715
2376.2241796875;1034.5215
2463.628125;1341.0485
2379.06703125;1272.886
2349.3441796875;1217.786
2315.70703125;1242.714
2311.9041796875;1212.1905
2277.30703125;1203.8685
2215.86703125;1281.7305
2192.82703125;1284.305
2261.9841796875;1063.278
2230.26703125;1044.924
2229.1887890625;1032.916
2186.90484375;1084.368
2279.22703125;1045.9975
2218.828125;1027.634
2289.78703125;1017.8015
2219.6630859375;1027.7765
2280.18703125;1027.976
2134.348125;1027.3015
2109.2630859375;1045.817
2161.228125;1053.17
2143.86703125;1028.8975
2111.1830859375;1016.0535
2214.8698828125;1058.7085
2266.6287890625;1027.33
2205.2630859375;1052.0395
2167.630546875;1021.193
2188.3147265625;1045.437
2225.48109375;1056.533
2144.67890625;1036.2315
2149.404609375;1038.0935
2177.2006640625;1028.375
2210.844609375;1048.325
2117.562421875;1024.8315
2113.803515625;1030.3795
2093.6806640625;1021.0505
2005.6782421875;1026.2565
1890.3087890625;1042.4445
1818.508125;1027.1495
1821.2630859375;1033.3435
1832.82703125;1074.545
1806.028125;1021.611
1820.3841796875;1042.112
1864.50703125;1024.67
1793.5041796875;1055.0035
1773.30703125;1059.5255
1835.70703125;1071.904
1753.1841796875;1239.5695
1755.0298828125;1230.6205
1782.8630859375;1269.105
1832.7087890625;1282.139
1801.789453125;1277.902
1821.7940625;1315.7785
1788.917578125;1335.472
1794.1606640625;1353.712
1781.724609375;1381.1385
1776.8806640625;1182.256
1737.483515625;1085.223
1712.4052734375;1083.266
1701.882421875;1096.737
1691.1;1176.613
1730.1193359375;1195.917
1411.2;1192.231
1113.6;1171.6065
1003.2;1181.059
988.8;1257.1065
993.6;1208.7515
964.8;1216.209
955.2;1203.46
984;1246.9605
979.2;1287.0505
960;1213.017
964.8;1247.445
1012.8;1226.393
1022.4;1204.163
964.8;1244.709
979.2;1210.851
964.8;1275.1565
960;1219.0875
964.8;1229.471
955.2;1213.3305
964.8;1256.736
950.4;1238.2395
907.2;1235.8455
892.8;1212.0575
926.4;1216.494
931.197;1249.3545
916.8;1190.122
883.2;1202.1585
907.2;1255.824
979.2;1195.1665
950.4;1168.6235
964.8;1171.9675
960;1128.5145
921.6;1068.617
907.2;1026.798
921.597;1039.7085
940.8;1351.603
988.803;1281.5595
998.4;1243.227
1008;1262.6925
988.8;1229.832
984;1229.471
993.6;1237.3085
1003.2;1293.2445
988.8;1068.864
988.8;1059.421
955.2;1064.9025
955.197;1052.4005
960;1010.5625
1051.2;1035.7185
1008;1008.1685
993.6;1028.4225
979.2;1050.7
998.4;998.279
1027.2;1033.4955
1022.4;1037.5045
1003.2;1008.2635
1305.6;1030.009
1320;1027.387
1329.6;1037.685
1363.203;1087.8355
1406.4;1082.1925
1392;1062.4895
1387.2;1016.5855
1401.6;1054.5095
1406.4;1060.0385
1406.4;1064.1425
1401.6;1079.941
1396.8;1050.8615
1372.8;1052.9135
1334.397;1022.5135
1276.8;1030.3985
1185.6;1032.3365
1228.8;1041.276
1228.8;1091.379
1219.2;1087.218
1161.6;1035.1105
1161.603;1049.522
1152;1069.0445
1156.8;1061.1785
1156.8;1071.125
1156.8;1058.015
1156.8;1238.819
1156.8;1258.8735
1190.4;1297.472
1233.6;1314.2395
1209.6;1330.5225
1233.6;1341.077
1238.4;1382.5065
1200;1365.5395
1180.8;1382.858
1171.2;1284.8085
1185.6;1144.351
1147.2;1105.819
1104;1163.7025
1113.597;1139.2115
1252.797;1200.8
1353.603;1196.62
1486.8052734375;1208.305
1363.7630859375;1182.674
1359.9298828125;1147.182
1399.2087890625;1178.171
1357.7806640625;1159.7125
1357.7806640625;1153.775
1360.8228515625;1182.4555
1341.2912109375;1195.4325
1340.1087890625;1182.009
1356.313546875;1169.697
1411.503515625;1191.813
1412.382421875;1189.3715
1395.589453125;1171.3215
1408.231640625;1235.7885
1392.2595703125;1244.367
1399.828125;1206.6995
1403.1140625;1189.7325
1389.261328125;1172.1385
1387.503515625;1184.479
1378.5087890625;1184.2605
1390.789453125;1196.544
1401.903515625;1214.746
1455.6263671875;1193.751
1502.9912109375;1229.832
1419.90703125;1169.45
1415.3806640625;1202.605
1449.903515625;1209.825
1413.3052734375;1188.393
1375.7841796875;1197.6745
1366.8193359375;1154.1455
1429.7806640625;1125.0375
1376.1017578125;1110.1035
1356.628125;1084.1875
1375.4666015625;1124.1445
1448.70703125;1347.062
1449.903515625;1330.399
1463.10703125;1275.869
1441.5140625;1246.9035
1469.982421875;1208.229
1421.982421875;1217.292
1424.4333984375;1240.947
1422.5876953125;1285.54
1440.303515625;1050.5955
1446.9052734375;1049.3985
1382.9912109375;1056.723
1361.3841796875;1050.187
1353.903515625;988.1995
1436.1087890625;1019.426
1400.389453125;1013.6405
1333.824609375;1031.282
1382.9771484375;1032.4505
1415.424609375;1000.7585
1332.5841796875;1013.194
1345.182421875;1041.048
1349.42109375;997.519
1407.582421875;949.3825
1337.110546875;943.0555
1343.9859375;979.45
1383.6263671875;1000.407
1426.782421875;984.6655
1427.99296875;1018.97
1451.7052734375;1042.9385
1392.303515625;1052.372
1443.589453125;1057.388
1485.031640625;1077.3665
1441.182421875;1084.3965
1432.5052734375;1045.9785
1427.1140625;1027.672
2158.0166015625;1040.7345
2222.4087890625;1020.5375
2976.928125;1027.235
3272.075390625;1011.94
3363.610546875;1028.584
3492.6052734375;1037.438
3657.903515625;1042.853
3612.732421875;1058.357
3580.0763671875;1039.5185
3641.082421875;1109.638
3364.807546875;1096.7465
3342.75703125;1102.646
2976.732421875;1221.51
3074.70703125;1267.813
3045.1341796875;1302.8205
2597.428125;1398.5235
2383.9130859375;1406.1615
2515.20703125;1399.369
2673.15703125;1377.5665
2696.3841796875;1407.6815
2710.20703125;1462.5345
2415.910546875;1303.077
2352.77109375;1139.4775
2579.9982421875;1120.1925
3158.2166015625;1156.701
3390.178125;1188.013
3623.2552734375;1242.9515
3701.532421875;1174.371
3854.382421875;1204.429
3809.253515625;1200.363
3740.874609375;1242.6
4014.4306640625;1182.4365
4019.724609375;1180.907
4171.7806640625;1200.2965
4125.2806640625;1208.666
4005.324609375;1222.802
3904.953515625;1165.2985
3719.082421875;1211.25
3730.0552734375;1185.942
3294.0052734375;1216.57
3027.4341796875;1296.3415
2990.25703125;1249.687
2929.80703125;1234.221
2883.15703125;1233.6225
2845.939453125;1218.052
2794.2158203125;1221.4625
2851.1736328125;1244.139
2841.4482421875;1231.504
3422.396484375;1259.2915
3572.278125;1223.4765
3925.9552734375;1243.873
4204.632421875;1189.153
4134.0263671875;1207.7255
4009.461328125;1221.8615
3886.653515625;1170.97
3915.9263671875;1156.188
3882.732421875;1141.938
3842.4052734375;1139.9905
3788.982421875;1097.307
3631.0763671875;1083.779
3641.3841796875;1238.971
3376.65703125;1343.528
2808.30703125;1347.9265
2856.1587890625;1337.809
2781.2859375;1287.364
2767.7859375;1213.283
2701.05703125;1221.681
2711.70703125;1224.9775
2786.10703125;1242.125
2791.7859375;1287.611
2725.9359375;1073.614
2725.9798828125;1051.84
3537.60703125;1047.622
3753.8841796875;1074.906
3776.3841796875;1010.8095
3846.1552734375;995.0585
3713.128125;1020.205
3794.661328125;1030.389
3697.678125;1018.495
3695.25703125;981.673
3744.5630859375;989.1685
3908.128125;983.4875
3866.8341796875;991.211
3866.25703125;990.945
3698.55703125;987.886
3453.4640625;1009.6505
3252.408328125;1008.6245
2755.674609375;1018.7135
2594.553515625;1017.146
2776.653515625;1005.9645
2823.753515625;989.3395
2742.8841796875;997.3195
2700.90703125;1007.076
2708.382421875;1034.265
2695.3552734375;1046.1305
2717.8552734375;1020.6135
3165.282421875;1021.744
3639.603515625;1004.701
3757.9728515625;1000.654
3657.010546875;984.58
3347.811328125;1006.1735
3577.528125;1019.92
3722.7052734375;1029.515
3675.0052734375;1020.3
3657.261328125;1029.99
3689.5552734375;1013.9255
3554.428125;1038.4165
3303.60703125;1042.188
2740.3359375;1202.5765
2580.90703125;1201.028
2530.05703125;1216.7125
2533.9341796875;1212.9125
2538.60703125;1214.537
2610.1359375;1215.069
2660.389453125;1215.297
2567.5482421875;1232.0075
2504.8728515625;1280.3435
2459.1017578125;1261.391
2502.2806640625;1155.523
2348.124609375;890.834
2371.9482421875;897.0755
2419.50703125;886.692
2376.1130859375;877.7715
2338.828125;870.1715
2405.10703125;860.415
2431.9130859375;850.896
2418.178125;871.549
2343.1341796875;861.0515
2316.15703125;851.1145
2384.3841796875;830.9555
2389.828125;854.9905
2342.6841796875;836.9405
2504.9841796875;837.3395
2459.40703125;869.25
2476.828125;826.519
2564.6841796875;855.969
2453.6841796875;851.447
2552.10703125;828.514
2529.178125;845.4525
2614.9359375;842.9255
2572.939453125;877.781
2618.7158203125;894.216
2537.1;884.7635
2426.52890625;899.3365
2440.8017578125;893.6365
2557.8140625;900.0205
2607.7359375;846.6495
2648.10703125;851.808
2736.1341796875;867.9675
2660.728125;857.166
2720.6841796875;866.6945
2725.2052734375;880.2985
2627.5341796875;857.8025
2735.728125;842.2415
2696.8552734375;845.1865
2627.5341796875;864.2815
2718.725390625;855.0665
2714.1193359375;1017.811
2576.389453125;1220.9115
2678.131640625;1209.5685
2708.8341796875;1204.296
2718.4341796875;1185.068
2675.1298828125;1214.176
2727.26484375;1218.7835
2690.8587890625;1231.7035
2663.99296875;1276.9045
2628.9;1264.07
2602.3517578125;1301.1105
3477.02109375;1112.0795
3536.2341796875;1063.5345
3757.8263671875;1005.062
4147.503515625;978.5095
4135.032421875;985.1405
4128.753515625;1012.643
4169.6806640625;979.0225
4123.2017578125;984.7035
4095.774609375;990.128
3992.3806640625;997.3005
3886.653515625;984.0195
3598.782421875;982.7845
3644.4263671875;1033.8945
3473.8552734375;1007.266
3570.432421875;990.166
3309.8841796875;988.437
3115.378125;1010.724
3139.80703125;994.6975
3175.3341796875;1008.178
3141.2912109375;990.1565
3005.2412109375;988.57
3043.23515625;989.767
3072.87890625;1001.3855
3063.1517578125;996.3315
3504.75;1008.0545
3596.70703125;998.9155
3814.5052734375;988.4845
4240.182421875;1001.395
4105.803515625;995.581
4128.303515625;1038.7015
4157.703515625;1012.4245
4143.582421875;1022.352
4152.903515625;1036.8965
4201.9517578125;1027.577
4185.003515625;1010.686
4125.9263671875;982.889
4243.011328125;1017.792
4138.8263671875;1001.3095
3874.9341796875;997.8895
3030.328125;980.78
2910.1341796875;996.3505
2867.8341796875;975.8115
2888.55703125;955.0825
2920.20703125;970.9855
2962.8087890625;967.157
2901.139453125;1021.3165
2879.25;730.2745
2885.97890625;628.8525
3664.8369140625;625.9265
3993.732421875;623.0385
4014.303515625;630.173
4135.353515625;606.803
4666.653515625;617.481
4369.2017578125;641.326
4349.07890625;623.8175
4310.2728515625;626.9715
4196.4017578125;646.912
4195.9517578125;627.855
4254.8806640625;647.0355
4278.303515625;632.092
4103.082421875;635.911
3808.803515625;632.0255
3598.353515625;615.4195
3449.8763671875;642.6085
3419.1052734375;616.189
3176.8341796875;636.6425
3170.9841796875;632.2915
3059.578125;618.811
3134.0841796875;647.5865
3124.0552734375;632.738
3181.05703125;633.2985
3062.546484375;625.0525
3789.7587890625;637.146
4088.382421875;652.8685
4089.132421875;629.641
4076.253515625;626.43
4350.0017578125;638.8655
4383.6017578125;640.528
4459.9517578125;626.145
4490.124609375;635.094
4484.4017578125;626.335
4604.8306640625;611.3155
4311.6017578125;626.24
4070.1017578125;600.9035
4014.8806640625;617.8705
3817.074609375;632.8235
3738.153515625;971.508
3277.332421875;979.9725
3073.0552734375;987.9905
3129.7552734375;986.803
3180.282421875;970.5485
3226.8052734375;953.363
3040.3552734375;976.258
3079.3341796875;971.0995
3039.631640625;992.047
3041.389453125;967.822
3695.2341796875;963.4805
4001.853515625;982.167
4182.303515625;976.353
4246.203515625;972.952
4258.7806640625;983.0695
4129.2017578125;975.878
3979.5228515625;1005.1095
3910.1806640625;973.2465
3738.603515625;968.259
3578.253515625;995.752
3435.003515625;980.4
3175.356515625;968.601
3013.500515625;989.9095
2883.732421875;978.5855
2817.9263671875;979.1935
2734.332421875;960.26
2762.5552734375;973.6835
2686.1841796875;970.824
2661.628125;997.9655
2719.768359375;989.064
2798.5921875;1007.1425
2813.25;986.936
2795.0771484375;990.812
2700.90703125;969.1995
2717.532421875;978.2055
2706.9263671875;999.191
2721.282421875;991.99
2818.353515625;994.7355
2734.803515625;991.173
2650.3306640625;1006.449
2552.703515625;978.7375
2576.703515625;978.4525
2502.753515625;977.835
2525.253515625;984.4185
2438.406515625;1024.0145
2482.953515625;977.968
